date,region,category,quarter,day_of_week,is_weekend,marketing_spend,discount_pct,units_sold,unit_price,revenue,cost,profit,customer_satisfaction
2023-01-22,North,Furniture,1,6,1,1979.86,8.16,185,279.16,51644.42,30533.3,21111.12,3.72
2023-01-22,North,Office Supplies,1,6,1,1483.03,10.46,134,53.46,7164.08,5122.8,2041.28,4.11
2023-01-22,South,Electronics,1,6,1,2533.01,11.19,199,410.08,81605.68,60222.45,21383.24,4.0
2023-01-22,South,Furniture,1,6,1,2131.79,11.03,170,302.24,51380.74,38351.96,13028.78,3.75
2023-01-22,South,Office Supplies,1,6,1,2281.25,7.73,146,77.5,11314.99,7764.49,3550.49,3.8
2023-01-22,East,Electronics,1,6,1,2583.86,9.54,227,411.06,93310.2,62884.09,30426.11,3.86
2023-01-22,East,Furniture,1,6,1,1826.11,8.31,185,279.02,51618.16,30415.3,21202.86,3.9
2023-01-22,East,Office Supplies,1,6,1,1471.03,17.61,169,61.24,10349.82,7479.68,2870.13,4.01
2023-01-22,West,Electronics,1,6,1,2950.24,10.64,229,479.15,109724.75,80276.63,29448.12,3.99
2023-01-22,West,Furniture,1,6,1,2140.36,11.31,202,289.29,58436.11,38798.56,19637.55,4.56
2023-01-22,West,Office Supplies,1,6,1,1268.76,14.61,159,51.56,8197.55,4901.41,3296.14,4.46
2023-01-23,North,Electronics,1,0,0,2746.31,18.02,221,431.99,95470.33,62395.96,33074.36,3.92
2023-01-23,North,Furniture,1,0,0,1716.22,4.98,134,268.8,36018.77,24915.99,11102.78,4.27
2023-01-23,North,Office Supplies,1,0,0,2215.64,11.62,157,66.54,10447.27,6302.02,4145.25,4.53
2023-01-23,South,Electronics,1,0,0,2824.02,17.38,186,511.92,95217.12,59878.2,35338.92,4.24
2023-01-23,South,Furniture,1,0,0,1582.35,11.19,151,305.93,46195.26,26908.64,19286.62,3.83
2023-01-23,South,Office Supplies,1,0,0,1346.47,10.91,96,59.38,5700.58,3756.09,1944.49,4.21
2023-01-23,East,Electronics,1,0,0,2508.99,14.74,191,494.57,94463.42,63160.16,31303.26,4.19
2023-01-23,East,Furniture,1,0,0,1876.89,16.9,168,288.95,48542.77,36194.13,12348.65,3.93
2023-01-23,East,Office Supplies,1,0,0,1869.34,13.22,142,53.37,7578.83,4480.36,3098.47,4.05
2023-01-23,West,Electronics,1,0,0,2181.2,20.36,228,422.2,96261.2,57068.73,39192.47,4.32
2023-01-23,West,Furniture,1,0,0,1295.93,8.92,158,324.86,51327.49,34815.99,16511.5,4.27
2023-01-23,West,Office Supplies,1,0,0,1652.17,5.51,151,65.11,9831.33,6187.7,3643.63,4.1
2023-01-24,North,Electronics,1,1,0,2894.93,11.62,204,456.07,93038.35,56086.0,36952.34,4.23
2023-01-24,North,Furniture,1,1,0,2033.83,12.02,152,287.86,43755.01,28797.05,14957.95,4.07
2023-01-24,North,Office Supplies,1,1,0,915.26,19.67,141,64.71,9123.89,6781.85,2342.04,4.31
2023-01-24,South,Electronics,1,1,0,2632.74,9.88,163,421.33,68677.51,42052.5,26625.01,4.21
2023-01-24,South,Furniture,1,1,0,1970.35,12.1,149,343.15,51129.68,31805.1,19324.57,4.57
2023-01-24,South,Office Supplies,1,1,0,2270.11,13.16,126,64.95,8183.44,5064.52,3118.91,4.18
2023-01-24,East,Electronics,1,1,0,1999.84,15.02,212,431.92,91566.27,59781.73,31784.55,4.25
2023-01-24,East,Furniture,1,1,0,1605.37,8.02,156,225.18,35127.73,24878.34,10249.39,3.78
2023-01-24,East,Office Supplies,1,1,0,1053.38,17.04,139,67.14,9332.57,6454.66,2877.91,4.09
2023-01-24,West,Electronics,1,1,0,2260.92,4.37,190,458.56,87125.67,59124.8,28000.87,4.64
2023-01-24,West,Furniture,1,1,0,2446.89,12.52,170,273.38,46474.73,33120.78,13353.95,4.13
2023-01-24,West,Office Supplies,1,1,0,500.0,14.05,128,57.07,7304.98,4325.26,2979.72,4.35
2023-01-25,North,Electronics,1,2,0,1458.31,12.99,204,466.17,95099.05,67624.06,27474.98,3.99
2023-01-25,North,Furniture,1,2,0,1969.06,12.55,185,221.67,41008.7,24165.93,16842.77,3.59
2023-01-25,North,Office Supplies,1,2,0,1365.1,6.57,137,63.7,8727.0,5688.67,3038.33,3.9
2023-01-25,South,Electronics,1,2,0,2020.69,16.32,200,431.59,86317.89,59764.13,26553.76,3.83
2023-01-25,South,Furniture,1,2,0,1834.13,7.96,135,294.64,39776.93,29509.62,10267.31,3.78
2023-01-25,South,Office Supplies,1,2,0,2117.17,16.85,158,41.53,6561.19,4846.08,1715.11,4.31
2023-01-25,East,Electronics,1,2,0,2713.8,16.44,207,521.81,108014.35,76034.19,31980.16,4.16
2023-01-25,East,Furniture,1,2,0,2070.64,9.32,166,237.22,39378.95,26602.54,12776.41,4.43
2023-01-25,East,Office Supplies,1,2,0,1797.76,15.34,137,66.79,9150.62,5905.26,3245.35,4.24
2023-01-25,West,Electronics,1,2,0,2681.92,15.87,210,457.73,96122.94,69847.63,26275.31,4.27
2023-01-25,West,Furniture,1,2,0,1996.81,9.37,144,263.24,37906.66,23854.95,14051.71,4.29
2023-01-25,West,Office Supplies,1,2,0,2123.94,8.75,154,60.56,9325.93,5865.05,3460.87,4.03
2023-01-26,North,Electronics,1,3,0,2088.25,5.24,167,494.51,82582.76,48857.62,33725.14,3.98
2023-01-26,North,Furniture,1,3,0,2172.79,21.07,188,274.28,51565.35,35533.42,16031.93,4.27
2023-01-26,North,Office Supplies,1,3,0,2246.96,19.24,164,62.08,10181.49,6386.19,3795.3,4.17
2023-01-26,South,Electronics,1,3,0,1832.62,5.36,165,510.54,84239.75,53821.54,30418.21,4.58
2023-01-26,South,Furniture,1,3,0,1201.39,8.75,141,247.73,34930.62,24159.71,10770.91,4.21
2023-01-26,South,Office Supplies,1,3,0,1958.37,11.58,136,71.99,9790.46,6123.52,3666.93,4.53
2023-01-26,East,Electronics,1,3,0,2824.56,6.26,196,511.52,100257.39,68335.8,31921.59,4.11
2023-01-26,East,Furniture,1,3,0,1910.72,20.32,194,339.34,65831.69,41014.94,24816.75,4.24
2023-01-26,East,Office Supplies,1,3,0,2028.82,11.69,156,51.84,8087.46,6033.98,2053.48,4.0
2023-01-26,West,Electronics,1,3,0,2443.63,13.58,217,385.78,83714.56,48683.3,35031.26,4.11
2023-01-26,West,Furniture,1,3,0,2499.83,18.91,182,262.4,47756.05,29316.29,18439.76,4.38
2023-01-26,West,Office Supplies,1,3,0,2027.18,8.51,132,72.92,9625.42,5715.53,3909.89,4.43
2023-01-27,North,Electronics,1,4,0,2699.87,14.36,214,479.71,102657.36,72505.85,30151.51,4.28
2023-01-27,North,Furniture,1,4,0,2484.77,11.07,166,306.83,50933.18,32731.51,18201.67,4.28
2023-01-27,North,Office Supplies,1,4,0,1921.53,15.61,153,65.54,10028.13,7018.97,3009.16,3.85
2023-01-27,South,Electronics,1,4,0,1685.79,14.69,189,430.84,81428.37,54026.61,27401.77,4.25
2023-01-27,South,Furniture,1,4,0,1602.75,19.22,156,270.24,42156.86,24956.17,17200.69,4.43
2023-01-27,South,Office Supplies,1,4,0,1384.46,12.68,134,51.94,6959.62,4332.31,2627.31,3.95
2023-01-27,East,Electronics,1,4,0,3679.64,18.22,207,397.1,82200.05,51977.17,30222.88,4.0
2023-01-27,East,Furniture,1,4,0,1254.65,15.54,168,205.09,34455.24,25014.46,9440.77,4.26
2023-01-27,East,Office Supplies,1,4,0,2168.72,14.41,156,50.95,7948.65,4826.91,3121.74,4.0
2023-01-27,West,Electronics,1,4,0,2713.91,6.81,209,454.48,94987.2,60813.29,34173.91,4.27
2023-01-27,West,Furniture,1,4,0,1713.19,10.46,199,231.78,46124.89,28474.01,17650.88,4.23
2023-01-27,West,Office Supplies,1,4,0,1978.01,1.54,142,68.69,9753.61,5941.78,3811.83,4.38
2023-01-28,North,Electronics,1,5,1,1445.7,12.02,226,486.97,110055.4,75163.27,34892.14,4.09
2023-01-28,North,Furniture,1,5,1,1484.22,14.17,184,235.04,43248.27,28817.48,14430.79,4.24
2023-01-28,North,Office Supplies,1,5,1,1680.13,11.75,193,67.97,13119.15,8173.97,4945.18,4.48
2023-01-28,South,Electronics,1,5,1,2552.81,13.81,218,366.57,79911.69,48840.84,31070.85,4.55
2023-01-28,South,Furniture,1,5,1,1479.98,11.68,185,278.5,51522.72,30469.79,21052.93,4.1
2023-01-28,South,Office Supplies,1,5,1,2176.28,14.48,159,58.45,9293.3,6660.03,2633.27,4.03
2023-01-28,East,Electronics,1,5,1,1749.38,15.1,217,402.41,87323.69,56134.08,31189.61,4.64
2023-01-28,East,Furniture,1,5,1,1686.86,18.45,211,353.85,74663.35,44148.35,30515.0,4.61
2023-01-28,East,Office Supplies,1,5,1,1982.91,19.28,186,71.28,13258.76,8006.37,5252.39,4.51
2023-01-28,West,Electronics,1,5,1,3110.47,8.4,240,456.03,109448.35,77596.87,31851.48,4.19
2023-01-28,West,Furniture,1,5,1,2479.98,17.36,217,243.86,52917.98,34955.85,17962.13,3.98
2023-01-28,West,Office Supplies,1,5,1,2173.29,8.85,150,66.81,10020.78,6675.84,3344.93,4.1
2023-01-29,North,Electronics,1,6,1,2136.9,19.6,253,491.22,124279.48,86709.92,37569.56,4.27
2023-01-29,North,Furniture,1,6,1,1778.87,4.89,186,258.67,48111.71,32773.77,15337.94,4.27
2023-01-29,North,Office Supplies,1,6,1,2139.27,5.84,157,64.66,10151.03,6040.12,4110.91,3.87
2023-01-29,South,Electronics,1,6,1,3073.89,9.7,208,436.69,90832.46,62979.96,27852.5,4.16
2023-01-29,South,Furniture,1,6,1,2071.66,10.49,168,291.73,49010.14,30500.55,18509.59,3.98
2023-01-29,South,Office Supplies,1,6,1,1850.15,17.81,154,59.22,9120.08,5491.33,3628.76,4.1
2023-01-29,East,Electronics,1,6,1,2484.28,11.33,225,507.25,114132.3,70698.47,43433.84,4.5
2023-01-29,East,Furniture,1,6,1,2051.9,17.36,224,291.57,65311.7,48880.28,16431.41,4.66
2023-01-29,East,Office Supplies,1,6,1,1659.43,19.82,166,48.81,8101.72,5977.38,2124.34,4.2
2023-01-29,West,Electronics,1,6,1,2724.19,4.65,223,494.74,110326.64,64990.02,45336.62,4.5
2023-01-29,West,Furniture,1,6,1,2581.66,9.47,184,348.69,64159.06,44815.94,19343.12,3.82
2023-01-29,West,Office Supplies,1,6,1,2147.05,14.02,163,56.82,9261.39,6422.96,2838.44,4.65
2023-01-30,North,Electronics,1,0,0,2365.94,13.71,227,484.16,109904.1,81697.92,28206.18,3.99
2023-01-30,North,Furniture,1,0,0,3024.78,6.48,163,298.86,48713.84,33163.55,15550.3,4.36
2023-01-30,North,Office Supplies,1,0,0,1613.68,11.25,142,53.93,7658.59,5588.98,2069.62,4.3
2023-01-30,South,Electronics,1,0,0,2819.67,14.14,191,443.34,84678.18,60667.58,24010.59,4.49
2023-01-30,South,Furniture,1,0,0,1901.27,16.1,166,261.92,43479.54,32427.41,11052.14,4.35
2023-01-30,South,Office Supplies,1,0,0,1923.38,8.67,125,46.16,5770.1,3445.71,2324.39,4.13
2023-01-30,East,Electronics,1,0,0,2397.53,10.79,194,469.18,91020.47,57840.15,33180.31,3.95
2023-01-30,East,Furniture,1,0,0,1495.53,10.09,150,240.15,36022.52,22991.36,13031.16,4.28
2023-01-30,East,Office Supplies,1,0,0,1787.42,7.76,138,62.41,8612.42,5845.41,2767.01,3.89
2023-01-30,West,Electronics,1,0,0,2507.22,4.87,203,416.13,84475.23,60805.68,23669.55,4.05
2023-01-30,West,Furniture,1,0,0,1753.29,8.82,187,344.14,64354.09,45826.44,18527.65,4.08
2023-01-30,West,Office Supplies,1,0,0,2122.36,18.12,169,73.62,12442.05,8258.24,4183.8,4.26
2023-01-31,North,Electronics,1,1,0,2998.76,11.69,220,435.34,95774.74,62941.08,32833.66,4.09
2023-01-31,North,Furniture,1,1,0,1937.98,13.31,159,373.96,59460.21,40073.36,19386.85,4.4
2023-01-31,North,Office Supplies,1,1,0,2390.77,6.16,139,53.3,7408.96,4572.67,2836.29,4.27
2023-01-31,South,Electronics,1,1,0,2327.85,13.9,188,452.7,85107.55,60904.2,24203.36,3.99
2023-01-31,South,Furniture,1,1,0,1512.83,10.85,164,261.41,42870.83,29768.22,13102.61,4.04
2023-01-31,South,Office Supplies,1,1,0,1529.27,10.2,134,70.83,9491.51,5750.41,3741.09,4.37
2023-01-31,East,Electronics,1,1,0,1665.19,9.08,184,413.61,76104.73,47221.84,28882.89,4.17
2023-01-31,East,Furniture,1,1,0,2156.0,19.96,185,237.51,43939.73,32951.49,10988.24,3.95
2023-01-31,East,Office Supplies,1,1,0,1589.5,18.94,152,42.96,6529.23,4469.73,2059.5,4.29
2023-01-31,West,Electronics,1,1,0,2854.69,8.75,206,452.25,93164.21,56580.07,36584.14,4.13
2023-01-31,West,Furniture,1,1,0,1781.8,9.88,162,226.9,36757.63,22403.56,14354.06,4.5
2023-01-31,West,Office Supplies,1,1,0,1605.14,19.15,159,66.03,10499.19,7099.37,3399.82,4.01
2023-02-01,North,Electronics,1,2,0,2429.77,15.34,218,501.83,109400.0,69869.87,39530.13,4.38
2023-02-01,North,Furniture,1,2,0,1878.34,15.48,164,320.14,52503.09,32928.31,19574.78,4.39
2023-02-01,North,Office Supplies,1,2,0,2150.42,19.36,162,56.86,9211.36,5880.31,3331.05,4.18
2023-02-01,South,Electronics,1,2,0,2038.12,6.52,176,447.79,78811.4,52020.51,26790.89,4.17
2023-02-01,South,Furniture,1,2,0,2282.4,15.89,177,246.79,43681.46,28323.46,15358.01,4.19
2023-02-01,South,Office Supplies,1,2,0,2037.57,6.48,135,53.31,7197.0,5190.92,2006.08,3.69
2023-02-01,East,Electronics,1,2,0,2641.0,9.15,174,460.8,80179.6,54629.08,25550.52,3.89
2023-02-01,East,Furniture,1,2,0,1704.66,12.61,155,305.03,47279.76,34909.69,12370.07,4.54
2023-02-01,East,Office Supplies,1,2,0,1905.61,18.36,169,52.32,8842.02,5144.62,3697.4,4.4
2023-02-01,West,Electronics,1,2,0,2702.55,12.89,208,408.88,85046.24,60009.25,25036.99,4.06
2023-02-01,West,Furniture,1,2,0,1828.81,10.94,163,289.02,47110.48,29697.54,17412.94,4.19
2023-02-01,West,Office Supplies,1,2,0,1980.26,9.85,146,47.84,6984.01,4779.68,2204.33,4.14
2023-02-02,North,Electronics,1,3,0,2694.41,4.26,204,431.16,87955.62,56259.87,31695.75,4.43
2023-02-02,North,Furniture,1,3,0,1592.56,6.61,150,250.2,37530.31,23179.11,14351.19,4.15
2023-02-02,North,Office Supplies,1,3,0,2280.1,9.68,142,56.89,8078.64,5966.35,2112.29,4.28
2023-02-02,South,Electronics,1,3,0,3282.87,11.87,190,404.11,76780.35,51870.66,24909.69,4.23
2023-02-02,South,Furniture,1,3,0,1662.98,12.85,147,301.36,44299.56,30677.54,13622.02,4.17
2023-02-02,South,Office Supplies,1,3,0,1547.89,1.07,120,47.51,5701.1,3554.11,2146.99,4.46
2023-02-02,East,Electronics,1,3,0,2384.58,8.08,212,415.73,88134.57,57040.17,31094.4,4.09
2023-02-02,East,Furniture,1,3,0,1660.15,6.0,147,315.64,46398.42,32680.85,13717.57,3.77
2023-02-02,East,Office Supplies,1,3,0,1890.11,15.46,138,73.05,10081.57,7008.35,3073.22,4.66
2023-02-02,West,Electronics,1,3,0,2298.95,10.51,213,456.08,97144.0,62603.17,34540.82,4.5
2023-02-02,West,Furniture,1,3,0,1725.66,13.55,180,211.71,38108.06,25815.05,12293.01,4.18
2023-02-02,West,Office Supplies,1,3,0,1765.76,19.54,162,70.77,11465.28,7168.19,4297.1,4.18
2023-02-03,North,Electronics,1,4,0,3159.79,17.35,219,464.46,101716.02,64307.59,37408.43,3.71
2023-02-03,North,Furniture,1,4,0,2304.53,10.36,169,263.34,44504.53,25938.16,18566.37,4.15
2023-02-03,North,Office Supplies,1,4,0,2219.48,20.28,167,57.14,9541.67,7036.97,2504.7,4.15
2023-02-03,South,Electronics,1,4,0,2457.51,12.42,184,435.65,80159.48,57222.11,22937.38,4.23
2023-02-03,South,Furniture,1,4,0,1764.31,11.81,136,281.45,38276.71,23991.48,14285.23,3.96
2023-02-03,South,Office Supplies,1,4,0,2173.77,10.79,145,69.68,10103.88,7244.08,2859.8,4.14
2023-02-03,East,Electronics,1,4,0,2216.95,8.44,189,414.13,78271.38,46508.8,31762.59,4.35
2023-02-03,East,Furniture,1,4,0,1489.99,11.95,156,256.36,39991.87,24292.36,15699.51,3.63
2023-02-03,East,Office Supplies,1,4,0,2331.46,13.57,145,54.44,7894.26,5063.24,2831.02,4.66
2023-02-03,West,Electronics,1,4,0,2153.97,19.84,221,471.01,104092.68,76223.67,27869.02,4.22
2023-02-03,West,Furniture,1,4,0,1399.11,8.24,147,314.14,46177.98,32067.18,14110.81,4.09
2023-02-03,West,Office Supplies,1,4,0,2272.94,14.41,154,56.99,8775.91,6570.86,2205.04,4.19
2023-02-04,North,Electronics,1,5,1,2857.18,21.15,256,478.49,122494.18,79609.26,42884.92,3.8
2023-02-04,North,Furniture,1,5,1,1486.2,17.72,208,299.0,62191.79,36242.52,25949.27,4.3
2023-02-04,North,Office Supplies,1,5,1,1419.07,8.62,145,63.61,9223.42,5858.13,3365.29,4.36
2023-02-04,South,Electronics,1,5,1,3175.38,20.12,250,381.18,95295.54,58937.08,36358.46,4.06
2023-02-04,South,Furniture,1,5,1,1379.94,15.79,198,289.93,57406.39,41585.53,15820.86,4.14
2023-02-04,South,Office Supplies,1,5,1,954.05,10.95,148,58.52,8660.23,5063.94,3596.29,4.08
2023-02-04,East,Electronics,1,5,1,2071.66,21.56,232,457.58,106158.37,78992.6,27165.77,4.67
2023-02-04,East,Furniture,1,5,1,2580.46,8.13,184,252.08,46382.08,30107.55,16274.53,4.07
2023-02-04,East,Office Supplies,1,5,1,1976.52,8.33,155,62.39,9669.72,6910.68,2759.04,4.43
2023-02-04,West,Electronics,1,5,1,2964.28,11.42,248,476.11,118074.25,68809.11,49265.14,4.6
2023-02-04,West,Furniture,1,5,1,1438.15,17.86,219,249.26,54587.65,32537.04,22050.62,4.04
2023-02-04,West,Office Supplies,1,5,1,1914.85,19.68,182,49.62,9030.83,5257.68,3773.15,4.06
2023-02-05,North,Electronics,1,6,1,2968.08,12.67,242,472.16,114263.28,76934.42,37328.86,4.53
2023-02-05,North,Furniture,1,6,1,1164.47,5.06,164,258.33,42366.52,28403.29,13963.23,4.17
2023-02-05,North,Office Supplies,1,6,1,2310.79,13.69,160,52.44,8389.75,5839.04,2550.71,3.99
2023-02-05,South,Electronics,1,6,1,2340.36,7.42,204,519.28,105933.52,77160.51,28773.02,4.33
2023-02-05,South,Furniture,1,6,1,2504.48,12.0,168,353.01,59305.96,42966.76,16339.2,4.1
2023-02-05,South,Office Supplies,1,6,1,1703.94,24.77,175,69.44,12152.69,7531.46,4621.23,4.87
2023-02-05,East,Electronics,1,6,1,2941.55,14.38,236,426.43,100637.28,63635.07,37002.21,4.4
2023-02-05,East,Furniture,1,6,1,1895.53,13.73,208,327.82,68185.61,41749.31,26436.3,4.73
2023-02-05,East,Office Supplies,1,6,1,2001.11,20.98,193,69.84,13479.12,9366.14,4112.98,4.62
2023-02-05,West,Electronics,1,6,1,2268.38,0.72,198,458.72,90826.76,53637.4,37189.36,4.14
2023-02-05,West,Furniture,1,6,1,1831.43,1.36,179,239.63,42894.37,25718.39,17175.99,4.01
2023-02-05,West,Office Supplies,1,6,1,2183.98,19.92,180,61.38,11048.44,8200.99,2847.45,4.38
2023-02-06,North,Electronics,1,0,0,2469.02,6.02,211,522.29,110202.74,66293.57,43909.17,3.88
2023-02-06,North,Furniture,1,0,0,1656.52,7.8,169,256.16,43291.56,29355.44,13936.12,4.24
2023-02-06,North,Office Supplies,1,0,0,2242.36,9.18,135,61.11,8250.19,5340.95,2909.24,4.0
2023-02-06,South,Electronics,1,0,0,2323.88,10.89,172,419.75,72196.49,42858.13,29338.36,4.29
2023-02-06,South,Furniture,1,0,0,2708.58,9.98,166,286.84,47615.75,28623.67,18992.08,4.34
2023-02-06,South,Office Supplies,1,0,0,1474.59,11.49,126,61.49,7748.26,5127.93,2620.33,4.33
2023-02-06,East,Electronics,1,0,0,2230.03,9.98,218,416.72,90844.43,61947.58,28896.85,4.14
2023-02-06,East,Furniture,1,0,0,2122.98,10.53,148,322.29,47699.24,32163.45,15535.8,4.07
2023-02-06,East,Office Supplies,1,0,0,1977.68,17.51,164,59.22,9711.54,6526.05,3185.49,3.94
2023-02-06,West,Electronics,1,0,0,2702.13,17.51,254,506.02,128528.06,89109.63,39418.43,4.31
2023-02-06,West,Furniture,1,0,0,1755.4,7.98,162,263.28,42651.75,25108.89,17542.86,4.25
2023-02-06,West,Office Supplies,1,0,0,800.6,0.12,110,54.18,5959.65,3528.69,2430.96,4.1
2023-02-07,North,Electronics,1,1,0,3178.29,21.49,240,490.94,117825.89,81270.09,36555.81,4.19
2023-02-07,North,Furniture,1,1,0,2128.39,3.81,156,284.59,44395.37,29936.0,14459.38,3.89
2023-02-07,North,Office Supplies,1,1,0,2261.44,18.93,166,59.49,9874.76,6290.35,3584.41,4.32
2023-02-07,South,Electronics,1,1,0,2702.97,7.42,194,394.25,76483.87,51471.96,25011.92,4.43
2023-02-07,South,Furniture,1,1,0,2126.2,11.76,157,321.32,50447.62,37771.52,12676.1,4.34
2023-02-07,South,Office Supplies,1,1,0,1660.68,9.52,136,55.22,7510.0,5288.9,2221.1,4.46
2023-02-07,East,Electronics,1,1,0,3184.82,3.26,191,469.02,89582.29,58290.22,31292.07,3.58
2023-02-07,East,Furniture,1,1,0,2241.63,12.79,173,251.01,43424.05,26357.76,17066.29,4.16
2023-02-07,East,Office Supplies,1,1,0,1567.29,6.13,125,51.59,6448.69,4391.19,2057.5,3.87
2023-02-07,West,Electronics,1,1,0,2605.42,24.85,232,394.12,91436.45,61798.4,29638.05,4.19
2023-02-07,West,Furniture,1,1,0,2151.77,6.61,183,304.05,55640.66,36889.21,18751.45,4.07
2023-02-07,West,Office Supplies,1,1,0,1555.23,21.05,155,59.99,9297.85,5844.22,3453.63,4.25
2023-02-08,North,Electronics,1,2,0,2756.22,12.62,211,398.03,83984.61,56571.23,27413.39,4.37
2023-02-08,North,Furniture,1,2,0,795.67,11.81,165,286.47,47267.28,30867.64,16399.64,4.32
2023-02-08,North,Office Supplies,1,2,0,1928.31,12.97,137,54.89,7520.44,4677.46,2842.99,4.36
2023-02-08,South,Electronics,1,2,0,1766.08,4.22,187,421.0,78726.28,49452.57,29273.71,4.17
2023-02-08,South,Furniture,1,2,0,2295.83,10.02,169,360.63,60946.02,42218.2,18727.82,4.32
2023-02-08,South,Office Supplies,1,2,0,1879.58,15.25,140,56.21,7869.27,5713.48,2155.79,4.16
2023-02-08,East,Electronics,1,2,0,3319.92,12.0,218,418.36,91203.36,59265.41,31937.95,4.36
2023-02-08,East,Furniture,1,2,0,1875.02,17.02,172,316.9,54507.56,32825.65,21681.91,4.37
2023-02-08,East,Office Supplies,1,2,0,2277.91,16.47,142,60.38,8573.32,5595.54,2977.78,4.59
2023-02-08,West,Electronics,1,2,0,2805.64,9.49,194,416.67,80833.63,51971.13,28862.5,4.21
2023-02-08,West,Furniture,1,2,0,1968.62,13.33,178,275.67,49069.15,31289.97,17779.18,4.23
2023-02-08,West,Office Supplies,1,2,0,1508.53,10.54,141,56.98,8034.36,5832.77,2201.59,4.38
2023-02-09,North,Electronics,1,3,0,2663.22,14.75,223,416.97,92985.17,59173.42,33811.74,4.8
2023-02-09,North,Furniture,1,3,0,1803.53,6.77,160,258.47,41354.95,28642.16,12712.79,4.25
2023-02-09,North,Office Supplies,1,3,0,2092.55,14.95,157,66.98,10515.63,7310.6,3205.03,4.39
2023-02-09,South,Electronics,1,3,0,2353.04,10.98,208,435.97,90682.09,61057.58,29624.51,4.13
2023-02-09,South,Furniture,1,3,0,2041.24,7.75,179,324.64,58110.32,41899.03,16211.29,4.03
2023-02-09,South,Office Supplies,1,3,0,1925.88,14.37,154,62.89,9685.26,5802.83,3882.43,4.4
2023-02-09,East,Electronics,1,3,0,2873.25,10.89,215,508.1,109242.5,80855.83,28386.68,4.46
2023-02-09,East,Furniture,1,3,0,1508.13,6.89,148,270.75,40071.59,25674.78,14396.81,4.22
2023-02-09,East,Office Supplies,1,3,0,1912.4,1.34,130,78.46,10200.23,6156.08,4044.16,4.17
2023-02-09,West,Electronics,1,3,0,2275.29,4.23,215,505.97,108783.84,75092.07,33691.77,4.02
2023-02-09,West,Furniture,1,3,0,1320.12,0.42,155,209.35,32449.7,22108.91,10340.79,4.1
2023-02-09,West,Office Supplies,1,3,0,1808.42,10.86,157,63.83,10021.4,6098.31,3923.09,4.38
2023-02-10,North,Electronics,1,4,0,2628.67,12.84,200,442.74,88547.97,57000.12,31547.85,4.59
2023-02-10,North,Furniture,1,4,0,2122.98,11.47,169,318.26,53786.5,35849.35,17937.15,4.06
2023-02-10,North,Office Supplies,1,4,0,1910.94,11.89,153,66.59,10187.69,6841.31,3346.38,4.29
2023-02-10,South,Electronics,1,4,0,2274.92,4.89,164,428.98,70353.45,43598.49,26754.96,3.95
2023-02-10,South,Furniture,1,4,0,1091.57,14.36,135,207.35,27992.85,16744.09,11248.75,3.98
2023-02-10,South,Office Supplies,1,4,0,1376.6,7.4,115,52.87,6080.08,3599.35,2480.73,4.25
2023-02-10,East,Electronics,1,4,0,2572.43,18.52,226,433.5,97971.78,57043.96,40927.82,4.68
2023-02-10,East,Furniture,1,4,0,1827.45,8.8,148,228.8,33862.87,20560.84,13302.03,3.63
2023-02-10,East,Office Supplies,1,4,0,1442.88,14.57,148,66.49,9839.99,6787.04,3052.95,4.29
2023-02-10,West,Electronics,1,4,0,2021.75,10.9,199,429.86,85542.11,50241.19,35300.92,4.31
2023-02-10,West,Furniture,1,4,0,1640.93,6.08,157,278.43,43713.31,31114.69,12598.62,4.46
2023-02-10,West,Office Supplies,1,4,0,1209.57,10.1,139,50.0,6950.67,4782.48,2168.19,3.92
2023-02-11,North,Electronics,1,5,1,2111.95,10.01,242,465.19,112576.15,69058.38,43517.78,3.95
2023-02-11,North,Furniture,1,5,1,1390.0,17.92,226,329.17,74393.09,49079.87,25313.22,4.36
2023-02-11,North,Office Supplies,1,5,1,1590.14,14.47,186,58.79,10934.87,7475.82,3459.05,4.04
2023-02-11,South,Electronics,1,5,1,1946.61,9.32,199,407.55,81102.1,49268.56,31833.54,4.09
2023-02-11,South,Furniture,1,5,1,1927.81,20.27,200,231.34,46268.45,28143.2,18125.25,4.19
2023-02-11,South,Office Supplies,1,5,1,2038.28,18.63,162,64.94,10521.07,7677.77,2843.3,4.61
2023-02-11,East,Electronics,1,5,1,1886.92,11.02,223,457.02,101915.78,75770.68,26145.11,4.02
