Order_ID,Order_Date,Region,Category,Segment,Product,Quantity,Unit_Price,Discount,Cost_Ratio,Sales,Cost,Profit,Profit_Margin,Month,Year
1191,2032-04-20,East,Technology,Home Office,Phone,1,1755,0.24,0.64,1333.8,853.632,480.168,0.36000000000000004,2032-04,2032
1192,2029-11-16,East,Technology,Corporate,Chair,2,1573,0.28,0.54,2265.12,1223.1648,1041.9551999999999,0.45999999999999996,2029-11,2029
1193,2027-11-30,North,Technology,Consumer,Desk,4,1975,0.11,0.65,7031.0,4570.150000000001,2460.8499999999995,0.3499999999999999,2027-11,2027
1194,2024-10-21,West,Furniture,Consumer,Chair,7,635,0.17,0.51,3689.35,1881.5685,1807.7814999999998,0.49,2024-10,2024
1195,2030-09-12,East,Furniture,Consumer,Printer,4,188,0.03,0.69,729.4399999999999,503.3135999999999,226.12640000000005,0.3100000000000001,2030-09,2030
1196,2026-10-01,South,Office Supplies,Home Office,Storage,5,648,0.11,0.48,2883.6,1384.128,1499.472,0.52,2026-10,2026
1197,2028-06-09,South,Furniture,Corporate,Printer,4,953,0.12,0.72,3354.56,2415.2832,939.2768000000001,0.28,2028-06,2028
1198,2023-05-27,South,Technology,Consumer,Printer,4,994,0.25,0.7,2982.0,2087.4,894.5999999999999,0.3,2023-05,2023
1199,2031-10-25,East,Office Supplies,Consumer,Laptop,9,606,0.15,0.65,4635.9,3013.335,1622.5649999999996,0.3499999999999999,2031-10,2031
1200,2030-12-21,West,Office Supplies,Corporate,Printer,6,507,0.22,0.47,2372.76,1115.1972,1257.5628000000002,0.53,2030-12,2030
1201,2027-10-01,West,Furniture,Home Office,Chair,3,1394,0.01,0.51,4140.18,2111.4918000000002,2028.6882,0.49,2027-10,2027
1202,2028-01-18,North,Office Supplies,Home Office,Paper,6,623,0.14,0.71,3214.68,2282.4228,932.2572,0.29000000000000004,2028-01,2028
1203,2024-05-03,East,Furniture,Consumer,Storage,7,1617,0.27,0.49,8262.869999999999,4048.8062999999993,4214.0637,0.51,2024-05,2024
1204,2031-02-24,West,Furniture,Consumer,Paper,7,706,0.07,0.5,4596.0599999999995,2298.0299999999997,2298.0299999999997,0.5,2031-02,2031
1205,2028-05-13,East,Office Supplies,Corporate,Monitor,8,1102,0.01,0.61,8727.84,5323.9824,3403.8576000000003,0.39,2028-05,2028
1206,2029-07-13,North,Furniture,Consumer,Phone,4,547,0.13,0.53,1903.56,1008.8868,894.6732,0.47,2029-07,2029
1207,2030-12-29,North,Furniture,Corporate,Monitor,1,642,0.21,0.52,507.18,263.7336,243.44639999999998,0.48,2030-12,2030
1208,2035-12-20,North,Furniture,Consumer,Printer,6,1048,0.14,0.62,5407.68,3352.7616000000003,2054.9184,0.38,2035-12,2035
1209,2027-12-08,South,Furniture,Consumer,Paper,8,449,0.14,0.56,3089.12,1729.9072,1359.2127999999998,0.43999999999999995,2027-12,2027
1210,2034-02-13,East,Office Supplies,Consumer,Chair,5,1868,0.2,0.49,7472.0,3661.2799999999997,3810.7200000000003,0.51,2034-02,2034
1211,2032-03-23,North,Technology,Home Office,Laptop,3,951,0.08,0.61,2624.76,1601.1036000000001,1023.6564000000001,0.39,2032-03,2032
1212,2023-09-20,East,Technology,Corporate,Laptop,4,427,0.23,0.57,1315.16,749.6412,565.5188,0.43,2023-09,2023
1213,2024-09-15,South,Furniture,Corporate,Phone,8,1935,0.05,0.67,14706.0,9853.02,4852.98,0.32999999999999996,2024-09,2024
1214,2025-10-13,South,Furniture,Home Office,Phone,6,1409,0.12,0.48,7439.52,3570.9696,3868.5504000000005,0.52,2025-10,2025
1215,2032-12-22,North,Furniture,Home Office,Chair,5,1158,0.2,0.64,4632.0,2964.48,1667.52,0.36,2032-12,2032
1216,2036-08-16,North,Technology,Home Office,Phone,9,1656,0.25,0.58,11178.0,6483.24,4694.76,0.42000000000000004,2036-08,2036
1217,2028-08-11,West,Furniture,Corporate,Paper,3,722,0.24,0.57,1646.16,938.3112,707.8488000000001,0.43000000000000005,2028-08,2028
1218,2033-03-12,East,Office Supplies,Consumer,Paper,7,587,0.22,0.52,3205.02,1666.6104,1538.4096,0.48,2033-03,2033
1219,2035-06-15,North,Office Supplies,Home Office,Phone,9,1954,0.11,0.46,15651.54,7199.7084,8451.831600000001,0.54,2035-06,2035
1220,2031-07-06,West,Office Supplies,Home Office,Laptop,4,1983,0.04,0.7,7614.719999999999,5330.303999999999,2284.416,0.30000000000000004,2031-07,2031
1221,2034-03-14,East,Technology,Home Office,Chair,3,586,0.07,0.55,1634.9399999999998,899.217,735.7229999999998,0.44999999999999996,2034-03,2034
1222,2028-08-18,North,Furniture,Consumer,Storage,1,244,0.26,0.65,180.56,117.364,63.196,0.35,2028-08,2028
1223,2031-09-06,West,Furniture,Consumer,Phone,9,1647,0.26,0.73,10969.02,8007.3846,2961.6354,0.27,2031-09,2031
1224,2027-08-10,West,Furniture,Home Office,Chair,1,855,0.29,0.62,607.05,376.371,230.67899999999997,0.38,2027-08,2027
1225,2029-03-05,East,Technology,Consumer,Printer,2,245,0.02,0.57,480.2,273.71399999999994,206.48600000000005,0.4300000000000001,2029-03,2029
1226,2026-02-28,West,Technology,Home Office,Laptop,9,1120,0.16,0.53,8467.199999999999,4487.616,3979.583999999999,0.4699999999999999,2026-02,2026
1227,2035-04-27,East,Technology,Consumer,Storage,5,1874,0.19,0.73,7589.700000000001,5540.481000000001,2049.219,0.26999999999999996,2035-04,2035
1228,2031-09-27,East,Technology,Corporate,Paper,4,1626,0.21,0.65,5138.16,3339.804,1798.3559999999998,0.35,2031-09,2031
1229,2027-08-24,East,Office Supplies,Corporate,Laptop,9,1727,0.19,0.65,12589.83,8183.3895,4406.4405,0.35,2027-08,2027
1230,2033-12-05,South,Technology,Consumer,Laptop,9,927,0.23,0.58,6424.110000000001,3725.9838,2698.1262000000006,0.42000000000000004,2033-12,2033
1231,2035-12-07,West,Technology,Corporate,Paper,2,1958,0.11,0.7,3485.2400000000002,2439.668,1045.5720000000001,0.3,2035-12,2035
1232,2035-10-27,East,Technology,Corporate,Desk,3,726,0.05,0.66,2069.1,1365.606,703.4939999999999,0.33999999999999997,2035-10,2035
1233,2027-07-07,North,Furniture,Corporate,Chair,3,1650,0.06,0.53,4653.0,2466.09,2186.91,0.47,2027-07,2027
1234,2026-12-16,South,Furniture,Home Office,Paper,5,1395,0.0,0.63,6975.0,4394.25,2580.75,0.37,2026-12,2026
1235,2034-07-01,South,Furniture,Consumer,Printer,3,633,0.11,0.58,1690.1100000000001,980.2638000000001,709.8462000000001,0.42,2034-07,2034
1236,2033-09-28,West,Office Supplies,Consumer,Phone,6,729,0.03,0.45,4242.78,1909.251,2333.5289999999995,0.5499999999999999,2033-09,2033
1237,2023-09-11,East,Office Supplies,Consumer,Printer,2,980,0.1,0.69,1764.0,1217.1599999999999,546.8400000000001,0.3100000000000001,2023-09,2023
1238,2031-09-19,West,Technology,Corporate,Chair,6,1218,0.19,0.49,5919.4800000000005,2900.5452,3018.9348000000005,0.51,2031-09,2031
1239,2030-01-01,South,Furniture,Home Office,Paper,6,1570,0.27,0.6,6876.599999999999,4125.959999999999,2750.6400000000003,0.4000000000000001,2030-01,2030
1240,2023-04-09,East,Office Supplies,Consumer,Laptop,2,514,0.25,0.55,771.0,424.05,346.95,0.45,2023-04,2023
1241,2029-01-09,North,Furniture,Corporate,Paper,6,356,0.08,0.55,1965.1200000000001,1080.8160000000003,884.3039999999999,0.4499999999999999,2029-01,2029
1242,2031-02-09,East,Office Supplies,Home Office,Desk,6,1966,0.04,0.59,11324.16,6681.2544,4642.9056,0.41000000000000003,2031-02,2031
1243,2036-08-13,South,Office Supplies,Home Office,Chair,6,1385,0.06,0.75,7811.4,5858.549999999999,1952.8500000000004,0.25000000000000006,2036-08,2036
1244,2035-02-20,North,Technology,Consumer,Storage,5,186,0.29,0.57,660.3,376.3709999999999,283.92900000000003,0.43000000000000005,2035-02,2035
1245,2033-05-05,East,Technology,Consumer,Storage,7,1004,0.16,0.5,5903.5199999999995,2951.7599999999998,2951.7599999999998,0.5,2033-05,2033
1246,2030-11-09,North,Office Supplies,Corporate,Chair,5,1559,0.05,0.63,7405.25,4665.3075,2739.9425,0.37,2030-11,2030
1247,2031-11-09,North,Technology,Consumer,Phone,1,1953,0.25,0.52,1464.75,761.6700000000001,703.0799999999999,0.4799999999999999,2031-11,2031
1248,2033-05-19,South,Office Supplies,Corporate,Printer,9,669,0.12,0.48,5298.4800000000005,2543.2704000000003,2755.2096,0.52,2033-05,2033
1249,2025-08-14,North,Office Supplies,Home Office,Printer,3,841,0.27,0.47,1841.79,865.6412999999999,976.1487000000001,0.53,2025-08,2025
1250,2034-02-19,West,Furniture,Home Office,Phone,2,207,0.08,0.46,380.88,175.2048,205.6752,0.5399999999999999,2034-02,2034
1251,2023-06-10,South,Technology,Home Office,Desk,6,1142,0.12,0.58,6029.76,3497.2608,2532.4992,0.42000000000000004,2023-06,2023
1252,2035-04-21,West,Technology,Home Office,Laptop,8,1488,0.15,0.58,10118.4,5868.672,4249.728,0.42000000000000004,2035-04,2035
1253,2026-07-24,North,Technology,Consumer,Monitor,2,1776,0.27,0.51,2592.96,1322.4096,1270.5504,0.49000000000000005,2026-07,2026
1254,2036-06-12,West,Furniture,Consumer,Monitor,4,1502,0.26,0.69,4445.92,3067.6848,1378.2352,0.31,2036-06,2036
1255,2033-12-01,East,Furniture,Corporate,Laptop,2,259,0.17,0.49,429.94,210.6706,219.2694,0.51,2033-12,2033
1256,2027-03-08,North,Furniture,Corporate,Storage,9,199,0.07,0.72,1665.6299999999999,1199.2535999999998,466.3764000000001,0.2800000000000001,2027-03,2027
1257,2026-05-03,East,Technology,Corporate,Desk,2,364,0.12,0.63,640.64,403.6032,237.03679999999997,0.36999999999999994,2026-05,2026
1258,2035-04-24,West,Technology,Corporate,Phone,2,1873,0.29,0.46,2659.66,1223.4436,1436.2163999999998,0.5399999999999999,2035-04,2035
1259,2035-12-19,East,Technology,Corporate,Monitor,5,849,0.18,0.74,3480.9,2575.866,905.0340000000001,0.26,2035-12,2035
1260,2031-07-02,North,Furniture,Home Office,Chair,5,1172,0.23,0.54,4512.2,2436.588,2075.6119999999996,0.4599999999999999,2031-07,2031
1261,2030-06-28,East,Furniture,Home Office,Paper,7,776,0.13,0.58,4725.84,2740.9872,1984.8528000000001,0.42,2030-06,2030
1262,2035-06-22,West,Office Supplies,Home Office,Printer,1,898,0.16,0.54,754.3199999999999,407.3328,346.9871999999999,0.4599999999999999,2035-06,2035
1263,2025-08-12,West,Furniture,Corporate,Paper,2,1538,0.13,0.67,2676.12,1793.0004000000001,883.1195999999998,0.3299999999999999,2025-08,2025
1264,2035-07-02,West,Office Supplies,Home Office,Chair,6,1182,0.21,0.6,5602.68,3361.608,2241.072,0.4,2035-07,2035
1265,2032-06-08,North,Technology,Home Office,Printer,2,282,0.26,0.49,417.36,204.5064,212.8536,0.51,2032-06,2032
1266,2025-11-11,West,Furniture,Home Office,Chair,4,758,0.15,0.48,2577.2,1237.0559999999998,1340.144,0.52,2025-11,2025
1267,2027-08-21,North,Technology,Home Office,Phone,6,1570,0.14,0.67,8101.2,5427.804,2673.3959999999997,0.32999999999999996,2027-08,2027
1268,2032-05-29,East,Technology,Consumer,Phone,7,1424,0.1,0.52,8971.2,4665.024,4306.176,0.48,2032-05,2032
1269,2024-07-16,West,Technology,Corporate,Desk,5,707,0.05,0.49,3358.25,1645.5425,1712.7075,0.51,2024-07,2024
1270,2029-10-21,East,Technology,Corporate,Chair,8,1678,0.28,0.6,9665.279999999999,5799.167999999999,3866.112,0.4000000000000001,2029-10,2029
1271,2032-03-08,South,Furniture,Consumer,Chair,6,1477,0.09,0.69,8064.42,5564.449799999999,2499.9702000000007,0.31000000000000005,2032-03,2032
1272,2023-08-14,East,Technology,Home Office,Desk,5,1892,0.24,0.53,7189.6,3810.4880000000003,3379.112,0.47,2023-08,2023
1273,2036-05-25,South,Office Supplies,Home Office,Desk,4,1336,0.21,0.53,4221.76,2237.5328000000004,1984.2271999999998,0.4699999999999999,2036-05,2036
1274,2025-08-17,East,Furniture,Home Office,Paper,6,1312,0.24,0.7,5982.72,4187.9039999999995,1794.8160000000007,0.3000000000000001,2025-08,2025
1275,2035-06-15,North,Technology,Corporate,Phone,6,742,0.28,0.49,3205.44,1570.6656,1634.7744,0.51,2035-06,2035
1276,2031-05-26,East,Furniture,Corporate,Paper,6,446,0.19,0.64,2167.56,1387.2384,780.3216,0.36,2031-05,2031
1277,2025-03-26,North,Office Supplies,Corporate,Phone,1,911,0.27,0.74,665.03,492.12219999999996,172.9078,0.26,2025-03,2025
1278,2036-01-07,North,Technology,Corporate,Paper,6,900,0.05,0.7,5130.0,3590.9999999999995,1539.0000000000005,0.3000000000000001,2036-01,2036
1279,2035-09-17,West,Office Supplies,Corporate,Storage,1,1260,0.19,0.47,1020.6,479.68199999999996,540.9180000000001,0.5300000000000001,2035-09,2035
1280,2031-07-18,North,Technology,Consumer,Chair,5,1153,0.23,0.55,4439.05,2441.4775000000004,1997.5724999999998,0.44999999999999996,2031-07,2031
1281,2023-01-17,South,Office Supplies,Corporate,Paper,7,245,0.08,0.49,1577.8000000000002,773.1220000000001,804.6780000000001,0.51,2023-01,2023
1282,2026-05-28,West,Technology,Home Office,Paper,1,1947,0.22,0.73,1518.66,1108.6218000000001,410.03819999999996,0.26999999999999996,2026-05,2026
1283,2029-01-14,West,Furniture,Corporate,Phone,1,1591,0.23,0.75,1225.07,918.8025,306.2674999999999,0.24999999999999994,2029-01,2029
1284,2029-11-29,East,Technology,Consumer,Monitor,6,1740,0.25,0.52,7830.0,4071.6000000000004,3758.3999999999996,0.4799999999999999,2029-11,2029
1285,2025-12-05,North,Furniture,Home Office,Phone,7,602,0.09,0.65,3834.7400000000002,2492.581,1342.159,0.35000000000000003,2025-12,2025
1286,2032-06-06,North,Technology,Consumer,Chair,6,898,0.2,0.7,4310.400000000001,3017.28,1293.1200000000003,0.30000000000000004,2032-06,2032
1287,2030-01-09,South,Technology,Home Office,Desk,5,1067,0.09,0.52,4854.85,2524.5220000000004,2330.328,0.48,2030-01,2030
1288,2025-11-26,East,Office Supplies,Corporate,Chair,6,1314,0.22,0.51,6149.52,3136.2552,3013.2648000000004,0.49000000000000005,2025-11,2025
1289,2029-05-16,East,Office Supplies,Consumer,Monitor,3,570,0.14,0.45,1470.6,661.77,808.8299999999999,0.5499999999999999,2029-05,2029
1290,2032-05-13,West,Office Supplies,Home Office,Laptop,9,789,0.18,0.57,5822.820000000001,3319.0074,2503.8126000000007,0.43000000000000005,2032-05,2032
1291,2023-10-29,West,Technology,Corporate,Chair,5,1468,0.12,0.72,6459.2,4650.624,1808.576,0.28,2023-10,2023
1292,2034-09-16,West,Technology,Home Office,Laptop,2,1874,0.05,0.72,3560.6,2563.632,996.9679999999998,0.27999999999999997,2034-09,2034
1293,2024-08-29,South,Technology,Consumer,Paper,7,100,0.05,0.49,665.0,325.84999999999997,339.15000000000003,0.51,2024-08,2024
1294,2031-09-06,South,Furniture,Consumer,Chair,3,209,0.02,0.51,614.46,313.37460000000004,301.0854,0.48999999999999994,2031-09,2031
1295,2024-11-30,West,Furniture,Consumer,Monitor,1,1973,0.19,0.57,1598.13,910.9341,687.1959000000002,0.43000000000000005,2024-11,2024
1296,2026-02-13,East,Technology,Consumer,Laptop,3,1910,0.25,0.68,4297.5,2922.3,1375.1999999999998,0.31999999999999995,2026-02,2026
1297,2023-07-10,South,Office Supplies,Corporate,Laptop,9,993,0.01,0.63,8847.63,5574.006899999999,3273.6231,0.37,2023-07,2023
1298,2029-04-19,East,Office Supplies,Home Office,Monitor,5,1869,0.02,0.6,9158.1,5494.86,3663.2400000000007,0.4000000000000001,2029-04,2029
1299,2025-09-07,East,Office Supplies,Corporate,Chair,7,1187,0.14,0.63,7145.74,4501.8162,2643.9237999999996,0.36999999999999994,2025-09,2025
1300,2031-02-23,North,Technology,Consumer,Storage,3,855,0.22,0.48,2000.7,960.336,1040.364,0.52,2031-02,2031
1301,2026-03-30,West,Office Supplies,Home Office,Phone,4,152,0.05,0.59,577.6,340.784,236.81600000000003,0.41000000000000003,2026-03,2026
1302,2032-02-10,North,Technology,Consumer,Printer,1,361,0.08,0.75,332.12,249.09,83.03,0.25,2032-02,2032
1303,2032-04-17,West,Furniture,Corporate,Phone,3,1652,0.07,0.48,4609.08,2212.3584,2396.7216,0.52,2032-04,2032
1304,2023-05-08,West,Office Supplies,Corporate,Laptop,7,1425,0.12,0.61,8778.0,5354.58,3423.42,0.39,2023-05,2023
1305,2028-08-27,East,Furniture,Corporate,Paper,4,985,0.07,0.54,3664.2,1978.6680000000001,1685.5319999999997,0.45999999999999996,2028-08,2028
1306,2027-12-22,West,Office Supplies,Home Office,Chair,2,333,0.11,0.61,592.74,361.5714,231.16860000000003,0.39,2027-12,2027
1307,2024-07-23,East,Technology,Home Office,Chair,5,172,0.22,0.62,670.8000000000001,415.896,254.90400000000005,0.38000000000000006,2024-07,2024
1308,2028-03-10,East,Technology,Consumer,Paper,5,1480,0.18,0.62,6068.000000000001,3762.1600000000008,2305.84,0.37999999999999995,2028-03,2028
1309,2030-06-26,West,Technology,Home Office,Chair,2,1050,0.02,0.71,2058.0,1461.1799999999998,596.8200000000002,0.2900000000000001,2030-06,2030
1310,2033-07-30,East,Technology,Home Office,Chair,6,1726,0.19,0.57,8388.36,4781.3652,3606.9948000000004,0.43,2033-07,2033
1311,2035-12-05,East,Office Supplies,Corporate,Storage,4,583,0.14,0.6,2005.52,1203.312,802.2080000000001,0.4,2035-12,2035
1312,2033-12-28,East,Furniture,Consumer,Printer,1,1129,0.28,0.45,812.88,365.796,447.084,0.55,2033-12,2033
1313,2030-12-11,South,Technology,Corporate,Desk,3,1833,0.09,0.69,5004.09,3452.8221,1551.2679000000003,0.31000000000000005,2030-12,2030
1314,2027-08-14,East,Office Supplies,Consumer,Laptop,9,976,0.22,0.53,6851.52,3631.3056000000006,3220.2144,0.47,2027-08,2027
1315,2031-03-29,South,Furniture,Consumer,Printer,7,1831,0.22,0.69,9997.26,6898.109399999999,3099.150600000001,0.31000000000000005,2031-03,2031
1316,2023-06-04,South,Technology,Home Office,Phone,6,1931,0.07,0.53,10774.98,5710.7394,5064.240599999999,0.4699999999999999,2023-06,2023
1317,2029-12-12,East,Furniture,Corporate,Desk,1,958,0.27,0.45,699.34,314.70300000000003,384.637,0.5499999999999999,2029-12,2029
1318,2026-11-10,East,Technology,Home Office,Desk,9,1957,0.15,0.5,14971.05,7485.525,7485.525,0.5,2026-11,2026
1319,2034-02-09,South,Furniture,Home Office,Paper,9,236,0.2,0.75,1699.2,1274.4,424.79999999999995,0.24999999999999997,2034-02,2034
1320,2025-02-23,South,Furniture,Home Office,Chair,1,878,0.04,0.55,842.88,463.58400000000006,379.29599999999994,0.4499999999999999,2025-02,2025
1321,2031-09-11,East,Technology,Consumer,Printer,6,1527,0.08,0.48,8429.04,4045.9392000000003,4383.1008,0.52,2031-09,2031
1322,2034-11-20,East,Office Supplies,Corporate,Paper,7,727,0.18,0.49,4172.9800000000005,2044.7602000000002,2128.2198000000003,0.51,2034-11,2034
1323,2030-09-07,West,Furniture,Corporate,Phone,2,654,0.1,0.54,1177.2,635.6880000000001,541.512,0.4599999999999999,2030-09,2030
1324,2024-06-21,South,Technology,Home Office,Chair,8,842,0.15,0.46,5725.599999999999,2633.776,3091.8239999999996,0.54,2024-06,2024
1325,2028-01-16,South,Furniture,Consumer,Chair,8,669,0.11,0.6,4763.28,2857.968,1905.312,0.4,2028-01,2028
1326,2029-09-21,West,Furniture,Corporate,Monitor,6,1329,0.19,0.51,6458.9400000000005,3294.0594,3164.8806000000004,0.49000000000000005,2029-09,2029
1327,2024-06-08,South,Office Supplies,Corporate,Monitor,9,509,0.15,0.61,3893.85,2375.2484999999997,1518.6015000000002,0.39000000000000007,2024-06,2024
1328,2031-01-29,North,Furniture,Home Office,Monitor,3,1929,0.0,0.49,5787.0,2835.63,2951.37,0.51,2031-01,2031
1329,2034-04-24,South,Furniture,Consumer,Storage,2,1729,0.19,0.58,2800.98,1624.5683999999999,1176.4116000000001,0.42000000000000004,2034-04,2034
1330,2036-02-02,West,Technology,Home Office,Paper,2,1159,0.13,0.63,2016.66,1270.4958000000001,746.1641999999999,0.36999999999999994,2036-02,2036
1331,2034-04-08,North,Technology,Corporate,Laptop,6,329,0.1,0.47,1776.6000000000001,835.0020000000001,941.5980000000001,0.53,2034-04,2034
1332,2029-06-26,East,Office Supplies,Consumer,Desk,7,1350,0.03,0.57,9166.5,5224.905,3941.5950000000003,0.43000000000000005,2029-06,2029
1333,2033-07-14,West,Furniture,Home Office,Phone,6,1818,0.07,0.54,10144.439999999999,5477.9976,4666.442399999999,0.45999999999999996,2033-07,2033
1334,2035-04-23,West,Furniture,Corporate,Desk,3,361,0.07,0.52,1007.1899999999999,523.7388,483.4512,0.48,2035-04,2035
1335,2030-05-25,East,Furniture,Home Office,Printer,5,1254,0.28,0.63,4514.4,2844.0719999999997,1670.328,0.37000000000000005,2030-05,2030
1336,2025-08-29,West,Office Supplies,Home Office,Laptop,8,1700,0.13,0.63,11832.0,7454.16,4377.84,0.37,2025-08,2025
1337,2026-03-12,South,Furniture,Home Office,Chair,6,991,0.01,0.64,5886.54,3767.3856,2119.1544,0.36,2026-03,2026
1338,2036-06-30,East,Technology,Consumer,Laptop,2,547,0.04,0.5,1050.24,525.12,525.12,0.5,2036-06,2036
1339,2030-08-06,West,Office Supplies,Corporate,Chair,7,285,0.02,0.54,1955.1,1055.7540000000001,899.3459999999998,0.4599999999999999,2030-08,2030
1340,2028-06-05,East,Technology,Corporate,Paper,8,1752,0.18,0.51,11493.12,5861.4912,5631.6288,0.49,2028-06,2028
1341,2025-05-03,East,Technology,Corporate,Monitor,4,1309,0.06,0.61,4921.84,3002.3224,1919.5176000000001,0.39,2025-05,2025
1342,2034-05-09,East,Office Supplies,Corporate,Laptop,1,1397,0.15,0.59,1187.45,700.5955,486.85450000000003,0.41000000000000003,2034-05,2034
1343,2033-03-25,North,Technology,Consumer,Chair,2,1786,0.11,0.55,3179.08,1748.4940000000001,1430.5859999999998,0.44999999999999996,2033-03,2033
1344,2033-04-27,West,Furniture,Home Office,Desk,4,451,0.24,0.69,1371.04,946.0175999999999,425.02240000000006,0.31000000000000005,2033-04,2033
1345,2024-07-28,North,Office Supplies,Corporate,Monitor,7,1536,0.1,0.48,9676.800000000001,4644.8640000000005,5031.936000000001,0.52,2024-07,2024
1346,2031-12-06,West,Technology,Consumer,Monitor,2,1274,0.14,0.74,2191.2799999999997,1621.5471999999997,569.7328,0.26,2031-12,2031
1347,2026-02-22,South,Furniture,Home Office,Monitor,6,483,0.22,0.48,2260.44,1085.0112,1175.4288000000001,0.52,2026-02,2026
