Month,Region,Category,Segment,Sales,Profit,Quantity,Orders
2024-10,East,Office Supplies,Corporate,9303.84,2977.2288,9,1
2024-10,East,Office Supplies,Home Office,9663.39,2936.0145,25,4
2024-10,East,Technology,Consumer,8843.65,3773.6005000000005,10,2
2024-10,East,Technology,Corporate,22193.629999999997,6378.109099999999,15,2
2024-10,East,Technology,Home Office,3931.48,1965.74,7,1
2024-10,North,Furniture,Consumer,873.6,428.064,5,1
2024-10,North,Furniture,Home Office,589.84,259.52959999999996,4,1
2024-10,North,Office Supplies,Consumer,6748.549999999999,2294.5069999999996,5,1
2024-10,North,Office Supplies,Corporate,1385.1000000000001,387.8280000000001,1,1
2024-10,North,Technology,Corporate,10067.56,5200.4468,10,2
2024-10,South,Furniture,Home Office,8274.82,4119.991800000001,8,2
2024-10,South,Office Supplies,Consumer,9265.8,4249.014,7,2
2024-10,South,Technology,Consumer,2263.52,1154.3952,8,1
2024-10,South,Technology,Home Office,16918.34,6443.871,15,2
2024-10,West,Furniture,Consumer,5207.29,2278.3428999999996,8,2
2024-10,West,Furniture,Corporate,256.8,118.12799999999999,1,1
2024-10,West,Office Supplies,Consumer,7618.05,3809.025,9,1
2024-10,West,Office Supplies,Corporate,14638.919999999998,5696.242399999999,17,3
2024-10,West,Office Supplies,Home Office,15874.56,7345.6128,12,2
2024-10,West,Technology,Consumer,8807.4,4063.2339999999995,6,2
2024-11,East,Furniture,Corporate,8652.699999999999,3288.026,5,1
2024-11,East,Furniture,Home Office,6039.0,2202.6708,5,2
2024-11,East,Office Supplies,Corporate,1244.88,659.7864000000001,3,1
2024-11,North,Furniture,Consumer,2045.4399999999998,777.2672,4,1
2024-11,North,Furniture,Home Office,18862.53,8622.133499999998,15,2
2024-11,North,Office Supplies,Corporate,17433.07,5248.4517,14,2
2024-11,North,Technology,Consumer,6716.549999999999,2637.2592,22,5
2024-11,North,Technology,Corporate,10670.4,3591.8801999999996,15,2
2024-11,North,Technology,Home Office,4572.360000000001,1828.9440000000004,6,1
2024-11,South,Furniture,Consumer,5821.2,2270.268,7,1
2024-11,South,Furniture,Corporate,5505.6,1596.6240000000003,4,1
2024-11,South,Technology,Consumer,5208.0,1822.7999999999997,7,1
2024-11,South,Technology,Corporate,11833.5,5868.923599999999,13,4
2024-11,West,Furniture,Consumer,1598.13,687.1959000000002,1,1
2024-11,West,Furniture,Corporate,14587.83,4376.349,9,1
2024-11,West,Furniture,Home Office,5602.860000000001,2489.4629999999997,16,2
2024-11,West,Office Supplies,Corporate,632.4599999999999,297.2561999999999,1,1
2024-11,West,Office Supplies,Home Office,1212.1200000000001,545.454,7,1
2024-11,West,Technology,Corporate,5657.6,1923.5839999999998,8,1
2024-12,East,Furniture,Consumer,11956.94,4614.1852,19,3
2024-12,East,Furniture,Corporate,5252.5199999999995,1523.2308000000003,6,1
2024-12,East,Furniture,Home Office,3116.55,841.4685,3,1
2024-12,East,Office Supplies,Consumer,7714.35,3471.4574999999995,7,1
2024-12,East,Office Supplies,Corporate,6604.32,2279.2475999999997,8,2
2024-12,East,Technology,Consumer,5483.82,2360.7374,13,3
2024-12,East,Technology,Corporate,2585.0,827.1999999999998,5,1
2024-12,East,Technology,Home Office,1343.52,685.1952,6,1
2024-12,North,Furniture,Corporate,4315.77,2330.5158,9,1
2024-12,North,Furniture,Home Office,3472.6,1493.218,5,1
2024-12,North,Office Supplies,Consumer,7050.240000000001,3595.6224,8,1
2024-12,North,Office Supplies,Corporate,9610.199999999999,3651.8759999999993,9,1
2024-12,North,Office Supplies,Home Office,9597.14,3374.8512,10,2
2024-12,North,Technology,Consumer,5579.28,2120.1264,6,1
2024-12,North,Technology,Home Office,3272.22,916.2215999999999,9,1
2024-12,South,Furniture,Consumer,15754.2,6075.888000000001,15,2
2024-12,South,Office Supplies,Corporate,3487.68,941.6736000000001,7,1
2024-12,South,Office Supplies,Home Office,2330.7,629.289,2,1
2024-12,South,Technology,Consumer,5835.5199999999995,1984.0767999999998,8,1
2024-12,South,Technology,Home Office,9303.35,3442.2394999999997,7,1
2024-12,West,Furniture,Consumer,9829.98,4914.99,6,1
2024-12,West,Furniture,Corporate,5901.12,2478.4704,6,1
2024-12,West,Office Supplies,Corporate,11927.439999999999,4398.060799999999,14,2
2024-12,West,Technology,Consumer,6555.64,3474.4892000000004,4,1
2024-12,West,Technology,Corporate,2017.1699999999998,706.0094999999999,9,1
2024-12,West,Technology,Home Office,1382.4,635.904,9,1
2025-01,East,Office Supplies,Consumer,2930.9199999999996,762.0391999999997,2,1
2025-01,East,Office Supplies,Corporate,1585.6000000000001,570.816,1,1
2025-01,North,Furniture,Consumer,1721.75,912.5275,5,1
2025-01,North,Furniture,Corporate,762.3,297.29699999999997,7,1
2025-01,North,Office Supplies,Consumer,953.19,247.82940000000008,7,1
2025-01,North,Technology,Corporate,10745.759999999998,4314.7836,12,2
2025-01,South,Furniture,Home Office,8066.5199999999995,3549.268799999999,7,1
2025-01,West,Furniture,Home Office,12254.4,4317.9839999999995,8,2
2025-01,West,Office Supplies,Consumer,7219.92,2910.3864000000003,8,2
2025-01,West,Office Supplies,Corporate,6892.65,3101.6924999999997,9,1
2025-01,West,Technology,Corporate,752.57,263.3995,1,1
2025-01,West,Technology,Home Office,8313.39,4239.8289,9,1
2025-02,East,Furniture,Consumer,4952.16,2030.3856,9,1
2025-02,East,Furniture,Corporate,8859.02,4172.23,11,2
2025-02,East,Office Supplies,Corporate,4899.0,2253.54,4,1
2025-02,East,Office Supplies,Home Office,7662.96,3303.9503999999997,7,2
2025-02,East,Technology,Home Office,10122.84,4251.5928,9,1
2025-02,North,Furniture,Corporate,2165.8,1017.9259999999999,5,1
2025-02,North,Furniture,Home Office,2833.76,1048.4912000000002,4,1
2025-02,North,Office Supplies,Consumer,11495.259999999998,4929.645,8,2
2025-02,North,Office Supplies,Home Office,14611.02,6569.2044000000005,13,3
2025-02,North,Technology,Consumer,8529.92,4606.1568,8,1
2025-02,North,Technology,Home Office,8925.92,3408.8152,9,3
2025-02,South,Furniture,Corporate,3912.8,1335.7439999999997,4,2
2025-02,South,Furniture,Home Office,842.88,379.29599999999994,1,1
2025-02,South,Office Supplies,Home Office,7015.2,3437.448,6,1
2025-02,West,Furniture,Consumer,4944.780000000001,1860.327,15,2
2025-02,West,Furniture,Home Office,1658.88,713.3184000000001,8,1
2025-02,West,Technology,Consumer,4338.02,1441.9856,9,2
2025-02,West,Technology,Home Office,2663.3700000000003,1427.5998,4,2
2025-03,East,Furniture,Consumer,2621.94,812.8014000000001,2,1
2025-03,East,Furniture,Corporate,1961.96,686.6859999999999,7,1
2025-03,East,Furniture,Home Office,712.8,270.864,1,1
2025-03,East,Office Supplies,Consumer,11214.72,5607.36,6,1
2025-03,East,Office Supplies,Corporate,8939.16,3128.706,9,1
2025-03,East,Office Supplies,Home Office,3284.25,1248.015,5,1
2025-03,East,Technology,Consumer,2131.7,886.821,7,3
2025-03,East,Technology,Home Office,9961.11,3685.6107,9,1
2025-03,North,Furniture,Corporate,8780.800000000001,3336.7040000000006,7,1
2025-03,North,Furniture,Home Office,13044.01,5044.5738,11,2
2025-03,North,Office Supplies,Consumer,2041.92,657.6642,15,2
2025-03,North,Office Supplies,Corporate,6284.089999999999,1577.6727999999994,7,2
2025-03,North,Technology,Consumer,8499.4,3484.754,5,1
2025-03,North,Technology,Corporate,6421.68,1733.8536000000004,4,1
2025-03,North,Technology,Home Office,745.2900000000001,342.8334,3,1
2025-03,South,Furniture,Home Office,5775.76,2599.0919999999996,4,1
2025-03,South,Office Supplies,Consumer,328.5,137.97000000000003,1,1
2025-03,South,Office Supplies,Corporate,4643.880000000001,1942.0884000000005,10,2
2025-03,South,Technology,Consumer,549.1800000000001,269.0982,3,1
2025-03,South,Technology,Corporate,1496.3999999999999,703.3079999999999,2,1
2025-03,West,Office Supplies,Corporate,4180.42,1256.5488,4,2
2025-04,East,Furniture,Corporate,9956.8,3684.0159999999996,8,1
2025-04,East,Furniture,Home Office,3961.7999999999997,1822.4279999999999,6,1
2025-04,East,Office Supplies,Home Office,5958.4,1549.1840000000002,8,1
2025-04,East,Technology,Corporate,15641.100000000002,7734.771000000001,11,2
2025-04,East,Technology,Home Office,6495.360000000001,2273.3759999999997,7,2
2025-04,North,Furniture,Consumer,13847.4,4268.502,10,2
2025-04,North,Office Supplies,Consumer,14793.64,5906.3908,16,3
2025-04,North,Office Supplies,Corporate,191.73,92.03039999999999,1,1
2025-04,North,Technology,Home Office,2149.44,914.0927999999999,6,2
2025-04,South,Furniture,Consumer,4417.6,1192.752,4,1
2025-04,South,Furniture,Corporate,6534.0,2417.58,4,1
2025-04,South,Furniture,Home Office,3816.0600000000004,1413.9222,9,2
2025-04,South,Office Supplies,Consumer,1519.8,653.514,3,1
2025-04,South,Office Supplies,Home Office,2006.9399999999998,561.9431999999999,2,1
2025-04,West,Furniture,Consumer,2238.6000000000004,716.3520000000001,7,1
2025-04,West,Furniture,Corporate,6922.4400000000005,3391.9956,7,1
2025-04,West,Technology,Home Office,13389.560000000001,4759.037200000001,8,2
2025-05,East,Furniture,Corporate,3688.8,2028.8400000000001,4,1
2025-05,East,Office Supplies,Consumer,14972.48,4802.0639999999985,16,2
2025-05,East,Office Supplies,Corporate,7186.41,3808.7973,9,1
2025-05,East,Technology,Consumer,2564.52,692.4204,2,1
2025-05,East,Technology,Corporate,4921.84,1919.5176000000001,4,1
2025-05,East,Technology,Home Office,276.0,80.04000000000002,1,1
2025-05,North,Office Supplies,Consumer,4760.639999999999,1859.2031999999997,8,2
2025-05,North,Technology,Corporate,3398.14,1392.3741999999997,6,2
2025-05,South,Furniture,Home Office,3599.1,1079.73,3,1
2025-05,South,Office Supplies,Consumer,6545.28,1636.3199999999997,7,1
2025-05,South,Office Supplies,Corporate,3492.72,1501.8696,6,1
2025-05,South,Office Supplies,Home Office,374.40000000000003,146.01600000000002,4,1
2025-05,South,Technology,Corporate,631.12,296.6264,2,1
2025-05,West,Furniture,Consumer,1665.0,649.35,6,1
2025-05,West,Furniture,Corporate,6908.4,2210.687999999999,6,1
2025-05,West,Furniture,Home Office,7886.4,4100.928,5,1
2025-05,West,Office Supplies,Corporate,9006.55,3341.3777,15,3
2025-05,West,Technology,Consumer,14742.69,6024.5739,12,2
2025-05,West,Technology,Corporate,1021.4399999999999,347.28959999999995,1,1
2025-06,East,Furniture,Consumer,9714.41,4560.7163,11,2
2025-06,East,Office Supplies,Consumer,1272.8,572.7599999999999,8,1
2025-06,East,Office Supplies,Corporate,1236.48,432.76800000000003,7,1
2025-06,East,Technology,Corporate,12302.37,5666.1552,11,2
2025-06,East,Technology,Home Office,9790.0,2447.5,8,1
2025-06,North,Furniture,Corporate,7762.630000000001,3461.8731000000002,10,2
2025-06,North,Furniture,Home Office,13704.07,6109.374199999999,10,2
2025-06,North,Office Supplies,Consumer,297.14,127.77020000000002,2,1
2025-06,North,Office Supplies,Home Office,15685.380000000001,4783.751999999999,15,2
2025-06,North,Technology,Consumer,13153.5,4340.654999999999,9,1
2025-06,North,Technology,Corporate,1134.34,561.5176,4,2
2025-06,North,Technology,Home Office,12373.66,4798.006000000001,14,4
2025-06,South,Furniture,Corporate,31224.62,14689.4668,34,5
2025-06,South,Furniture,Home Office,1215.4199999999998,474.01379999999995,3,1
2025-06,South,Office Supplies,Consumer,1968.3999999999999,688.9399999999998,2,1
2025-06,South,Office Supplies,Home Office,250.56,115.2576,1,1
2025-06,South,Technology,Consumer,9031.2,4080.4439999999995,10,2
2025-06,South,Technology,Home Office,1053.3600000000001,463.47839999999997,4,1
2025-06,West,Furniture,Consumer,5660.83,2717.1983999999998,7,1
2025-06,West,Furniture,Home Office,7415.01,2815.3629,13,3
2025-06,West,Office Supplies,Corporate,8487.86,4586.4158,10,2
2025-06,West,Office Supplies,Home Office,1905.12,838.2527999999998,3,1
2025-06,West,Technology,Consumer,4307.8,2110.822,7,1
2025-06,West,Technology,Corporate,1973.9199999999998,513.2192,4,1
2025-07,East,Furniture,Corporate,12881.48,5986.0216,10,2
2025-07,East,Furniture,Home Office,1912.32,707.5583999999999,4,1
2025-07,East,Office Supplies,Consumer,18129.940000000002,6386.018,21,4
2025-07,East,Office Supplies,Corporate,4986.54,1715.337,7,2
2025-07,East,Office Supplies,Home Office,12198.06,6137.483399999999,15,2
2025-07,East,Technology,Corporate,1104.0,552.0,1,1
2025-07,North,Furniture,Consumer,360.84,173.20319999999998,2,1
2025-07,North,Furniture,Corporate,2147.3199999999997,885.4649999999999,8,2
2025-07,North,Office Supplies,Consumer,8989.5,4344.8099999999995,10,2
2025-07,North,Office Supplies,Corporate,3194.6000000000004,1034.2712000000001,4,2
2025-07,North,Office Supplies,Home Office,6705.0,2413.8,6,1
2025-07,North,Technology,Corporate,1830.08,878.4383999999999,7,1
2025-07,North,Technology,Home Office,16894.13,6219.0319,20,3
2025-07,South,Furniture,Consumer,9421.92,4899.3984,8,1
2025-07,South,Furniture,Corporate,4293.889999999999,1077.8759000000002,10,2
2025-07,South,Office Supplies,Consumer,2961.48,1107.6432,6,2
2025-07,South,Office Supplies,Corporate,597.12,226.9056,2,1
2025-07,South,Office Supplies,Home Office,4528.28,2194.874,4,2
2025-07,South,Technology,Consumer,6147.16,3134.4392,6,2
2025-07,South,Technology,Corporate,10344.0,5024.937599999999,12,2
2025-07,West,Furniture,Consumer,7200.05,2866.7636,11,3
2025-07,West,Furniture,Home Office,7848.82,3495.7082,9,2
2025-07,West,Office Supplies,Consumer,1362.24,367.8048,4,1
2025-07,West,Technology,Consumer,1474.2,766.5840000000001,2,1
2025-07,West,Technology,Corporate,5321.4,1915.7039999999997,6,1
2025-07,West,Technology,Home Office,6689.55,2757.3261,5,3
2025-08,East,Furniture,Consumer,14810.039999999999,4591.1124,9,1
2025-08,East,Furniture,Home Office,10122.76,3078.228400000001,10,2
2025-08,East,Office Supplies,Consumer,1705.68,579.9312,9,1
2025-08,East,Office Supplies,Corporate,12390.560000000001,5575.752,8,1
2025-08,East,Office Supplies,Home Office,10709.0,4949.219999999999,11,2
2025-08,East,Technology,Consumer,1021.02,449.24879999999996,6,1
2025-08,East,Technology,Home Office,2719.08,1033.2504,2,1
2025-08,North,Furniture,Consumer,8760.800000000001,3685.298,14,2
2025-08,North,Furniture,Corporate,2782.2599999999998,1391.1299999999999,2,1
2025-08,North,Office Supplies,Consumer,7599.76,2335.3928000000005,9,2
2025-08,North,Office Supplies,Home Office,1841.79,976.1487000000001,3,1
2025-08,North,Technology,Consumer,894.6,366.78600000000006,3,1
2025-08,North,Technology,Corporate,4512.0,2181.0,4,2
2025-08,South,Furniture,Corporate,1817.9599999999998,709.0044,1,1
2025-08,South,Furniture,Home Office,676.8,277.488,4,1
2025-08,South,Office Supplies,Consumer,1307.58,483.80459999999994,1,1
2025-08,South,Office Supplies,Corporate,4728.58,2170.8946,8,3
2025-08,South,Office Supplies,Home Office,10340.47,3994.6651,9,2
2025-08,South,Technology,Consumer,6055.5599999999995,2543.3352,9,1
2025-08,South,Technology,Corporate,11399.4,4973.088,12,2
2025-08,South,Technology,Home Office,7999.920000000001,2959.9704,6,1
2025-08,West,Furniture,Consumer,11938.4,4573.544,9,2
2025-08,West,Furniture,Corporate,2676.12,883.1195999999998,2,1
2025-08,West,Office Supplies,Corporate,26465.34,11305.1262,26,4
2025-08,West,Office Supplies,Home Office,11832.0,4377.84,8,1
2025-08,West,Technology,Corporate,9401.68,4598.2212,13,2
2025-08,West,Technology,Home Office,5578.56,1785.1392,8,1
2025-09,East,Furniture,Consumer,965.7,492.507,3,1
2025-09,East,Furniture,Corporate,5713.2,2285.28,6,1
2025-09,East,Furniture,Home Office,4984.249999999999,1977.9054999999996,6,2
2025-09,East,Office Supplies,Consumer,2801.74,1204.7482,2,1
2025-09,East,Office Supplies,Corporate,7145.74,2643.9237999999996,7,1
2025-09,East,Office Supplies,Home Office,18841.82,7804.785400000002,27,5
2025-09,East,Technology,Consumer,12236.939999999999,4772.406599999999,9,1
2025-09,East,Technology,Corporate,7418.879999999999,2301.9136,9,2
2025-09,North,Office Supplies,Consumer,13744.720000000001,6607.222400000001,12,2
2025-09,North,Office Supplies,Home Office,13304.810000000001,6416.3846,9,2
2025-09,North,Technology,Corporate,11285.03,4436.6017,25,5
2025-09,South,Furniture,Consumer,2895.5099999999998,932.8257,4,2
2025-09,South,Furniture,Home Office,3560.4,1246.1399999999999,3,1
2025-09,South,Office Supplies,Consumer,12655.62,5441.9166000000005,15,2
2025-09,South,Office Supplies,Corporate,9724.199999999999,4278.647999999999,6,1
2025-09,South,Technology,Corporate,7768.81,3884.405,7,1
2025-09,South,Technology,Home Office,7903.2,2766.12,6,1
2025-09,West,Furniture,Consumer,1930.3,656.3019999999999,1,1
2025-09,West,Furniture,Corporate,11371.099999999999,5268.8279999999995,15,3
2025-09,West,Furniture,Home Office,4237.56,2118.78,9,1
2025-09,West,Office Supplies,Consumer,8752.23,4340.170800000001,12,2
2025-09,West,Office Supplies,Home Office,1130.04,418.11479999999995,4,1
2025-09,West,Technology,Consumer,983.92,413.2464,2,1
2025-10,East,Furniture,Consumer,2485.08,1242.54,9,1
2025-10,East,Furniture,Home Office,5391.360000000001,1455.6672000000003,4,1
2025-10,East,Office Supplies,Consumer,2311.92,1248.4368,3,1
2025-10,East,Office Supplies,Corporate,1268.28,443.8979999999999,3,1
2025-10,East,Technology,Corporate,3135.8399999999997,1348.4112,4,1
2025-10,East,Technology,Home Office,5457.45,2084.1405000000004,6,2
2025-10,North,Furniture,Corporate,4674.5,1825.2100000000005,12,2
2025-10,North,Furniture,Home Office,8620.1,3541.147,8,2
2025-10,North,Office Supplies,Consumer,2925.0,1023.75,4,1
2025-10,North,Office Supplies,Home Office,11323.779999999999,4436.9102,19,3
2025-10,North,Technology,Consumer,578.5,248.75500000000005,5,1
2025-10,South,Furniture,Consumer,8436.12,3695.6502,12,2
2025-10,South,Furniture,Home Office,8807.52,4607.2704,9,2
2025-10,South,Office Supplies,Consumer,6959.04,3688.2912,6,1
2025-10,South,Office Supplies,Corporate,1544.58,694.8611999999998,2,2
2025-10,South,Technology,Corporate,12528.0,4384.799999999999,8,1
2025-10,South,Technology,Home Office,8242.24,2802.3615999999993,8,1
2025-10,West,Furniture,Consumer,507.84000000000003,203.13600000000002,2,1
2025-10,West,Furniture,Corporate,2057.44,864.1248,4,1
2025-10,West,Office Supplies,Consumer,1681.19,891.0307,7,1
2025-10,West,Office Supplies,Corporate,5810.6,2539.496,10,2
2025-10,West,Office Supplies,Home Office,13307.6,6254.572,8,1
2025-10,West,Technology,Consumer,14173.199999999999,5811.012000000001,8,1
2025-10,West,Technology,Corporate,1368.96,479.13599999999997,3,1
2025-11,East,Furniture,Consumer,13853.920000000002,5417.740000000002,15,3
2025-11,East,Office Supplies,Consumer,9631.44,4334.148,7,1
2025-11,East,Office Supplies,Corporate,6149.52,3013.2648000000004,6,1
2025-11,East,Office Supplies,Home Office,477.28000000000003,181.3664,1,1
2025-11,East,Technology,Home Office,4499.5199999999995,2339.7504,6,1
2025-11,North,Furniture,Corporate,2624.4,1364.688,5,1
2025-11,North,Office Supplies,Consumer,3604.48,1297.6127999999999,4,1
2025-11,North,Office Supplies,Corporate,1363.2,354.432,1,1
2025-11,North,Technology,Corporate,8962.26,3375.4674000000005,9,2
